,url,title,user_name,user_title,user_profile_link,number_of_posts_by_user,number_of_solutions_by_user,number_of_kudos_by_user,timestamp,post_content,solved,labels_list,number_of_views,number_of_likes,replies,accepted_sol
55,https://community.shopify.com/c/shopify-apps/any-app-to-hide-price-until-added-to-cart/td-p/2747603,i want to use two models on order index page using customer account ui menuActionExtension.,MalikHammad01,i want to use two models on order index page using customer account ui menuActionExtension.,https://community.shopify.com/c/user/viewprofilepage/user-id/1710231,2,0,0,2024-09-04T23:14:36.255-07:00,"i want to use two models on order index page using customer account ui menuActionExtension. is it possible? my code: import { useEffect , useState } from ""react"" ; import { Button , reactExtension , useApi } from ""@shopify/ui-extensions-react/customer-account"" ; // Main entry point for the extension export default reactExtension ( ""customer-account.order.action.menu-item.render"" , () => < MenuActionExtension /> ); function MenuActionExtension () { const api = useApi ( ""customer-account.order.action.menu-item.render"" ); const { orderId } = api ; console . log ( orderId ); // Verify that orderId is available const [ isFulfilled , setIsFulfilled ] = useState ( false ); const [ loading , setLoading ] = useState ( true ); useEffect (() => { const fetchOrderFulfillment = async () => { let latestShipmentStatus = null ; try { const orderQuery = { query : `query { order(id: "" ${ orderId } "") { fulfillments(first: 10) { nodes { id, latestShipmentStatus } } } }` , }; const result = await fetch ( ""shopify://customer-account/api/unstable/graphql.json"" , { method : ""POST"" , headers : { ""Content-Type"" : ""application/json"" , }, body : JSON . stringify ( orderQuery ), } ); const { data } = await result . json (); console . log ( data ); if ( ! data ?. order ) { // Handle case when order is null or doesn't exist console . log ( ""Order data is null or invalid."" ); setIsFulfilled ( false ); } else if ( data . order . fulfillments . nodes . length === 0 ) { // No fulfillments found setIsFulfilled ( false ); } else { // Check fulfillment status latestShipmentStatus = data . order . fulfillments . nodes [ 0 ]. latestShipmentStatus ; setIsFulfilled ( latestShipmentStatus === 'fulfilled' ); } } catch ( error ) { console . log ( ""Error fetching order data:"" , error ); setIsFulfilled ( null ); // Error state } finally { setLoading ( false ); // Stop loading regardless of success or error } }; fetchOrderFulfillment (); }, [ orderId ]); return ( <> { isFulfilled ? ( < Button > Contact Us </ Button > ) : ( < Button > Cancel </ Button > ) } </> ); }",N,['Shopify Developed Apps'],88,0,[], 
56,https://community.shopify.com/c/shopify-apps/looking-for-an-app-that-supports-sms-order-confirmations-in/td-p/2747192,Updating Information About Shopify Embedded App Blocks,codeconfig,Updating Information About Shopify Embedded App Blocks,https://community.shopify.com/c/user/viewprofilepage/user-id/1852427,1,0,0,2024-09-04T22:05:17.166-07:00,"I hope you're doing well! I'm currently working on a Shopify embedded app, and I'm trying to update the information related to specific app blocks (e.g., toggling the disabled state). However, I'm unsure how to correctly retrieve and post the updated information back to Shopify. Specifically, I'm looking for guidance on: How to properly fetch the current configuration of an embedded app block (including block settings like disabled). The best approach to post updated configuration data back to Shopify, ensuring the changes are reflected in the store's theme or app block settings. If you have any experience with this or know the best practices for handling embedded app updates, I would really appreciate your insights! Thank you so much for your time and help!",N,['Shopify Developed Apps'],107,0,"['You can simply include what should be configurable by your users in the ""settings"" under ""schema"" of your app block. The settings will be saved and managed by Shopify and you can read is using liquid syntax. See this example in Shopify\'s documentation: https://shopify.dev/docs/apps/build/online-store/theme-app-extensions/configuration#example-app-bloc... Alternatively, you can manage the values in your own app\'s backend where users will set the value in your app and you can do an API fetch call to your own app to fetch the value. If you like my suggestion please give it a LIKE or mark it as a solution! ★★★★★ Gojiberry - Best post-purchase survey and feedback app for Shopify | Install on App Store for free Shopify Community is helpful, BUT... why not start asking your customers for feedback instead?']", 
57,https://community.shopify.com/c/shopify-apps/checkout-ui/td-p/2743292,How do I upload my new domain/shop to the shop app.,Chanratt,How do I upload my new domain/shop to the shop app.,https://community.shopify.com/c/user/viewprofilepage/user-id/1828657,11,1,5,2024-09-04T18:54:52.376-07:00,Right now it is just an empty template and not my full website. How do I migrate this over to shop?,N,"['Migration', 'Shopify Developed Apps']",104,0,"['Hi @Chanratt , To migrate your Shopify store and domain to app, please follow the steps below: -The shopify store should be live with the actual domain. -Your store must meet the requirements for inclusion in the Shop app, such as an active Shopify plan and using Shopify Payments. -To enable Shop Sales Channel navigate to Sales Channels. Click on the ""+"" button to add a sales channel. Look for Shop in the list of available sales channels, and click Add. -After adding the Shop sales channel, go to Sales Channels > Shop, review, and configure the settings that allow customers to discover your store on the Shop app. -Ensure that your store’s branding, logo, and products are fully configured so that they appear correctly in the app. -Make sure the domain you want to use is correctly set up in Shopify. -In Settings > Domains, check that your custom domain is connected properly. If it\'s not, you\'ll need to add it there. -Once added, this domain will be reflected in the Shop app if your store meets all other criteria. -Ensure that your products are synced and available to be purchased in the Shop app. -Go to Products in the Shop sales channel settings and check if all the products you want to showcase are available. -Once you\'ve completed these steps, open the Shop app and search for your store. -Make sure that the full website, with the correct domain and content, is now visible. Please like the solution to let me know. If you need further assistance, feel free to reach out! Regards, Sweans - Was my reply helpful? Please Like and Accept the Solution or let me know by Buying me coffee! - Want to modify or custom changes on store Hire me. - Feel free to contact me at info@sweans.com regarding any help. - To know more about me check out www.sweans.com']", 
58,https://community.shopify.com/c/shopify-apps/remove-red-circle-from-shopify-chat-widget-with-prestige-theme/td-p/2743106,Shopify App in Admin not in store,arodmcmxcix,Shopify App in Admin not in store,https://community.shopify.com/c/user/viewprofilepage/user-id/1788254,9,0,0,2024-09-04T16:46:49.022-07:00,"Hello Everyone, I have a custom Shopify app that is in development. It is currently hosted on Heroku and appears on the Shopify admin page where I (the admin) can check that the functionality works. However, I can't seem to figure out how to get the app in the store customizer. (from admin click online store > themes > customize which opens a store customizer). I am wondering what I still need to include to place the app in a test store to see how it looks. In partners.shopify as the app owner I can set a distribution link however this cannot be undone. Can I have some guidance on how to get a Shopify app that appears in the admin to appear in the store customizer? Thanks!",N,"['Shopify Developed Apps', 'Third Party Apps']",89,0,[], 
59,https://community.shopify.com/c/shopify-apps/add-transactions-fee-to-document-in-order-printer/td-p/2743099,"Use SKU to query product handle, keep getting 404 Not Found error",hippsc,"Use SKU to query product handle, keep getting 404 Not Found error",https://community.shopify.com/c/user/viewprofilepage/user-id/1852273,3,0,0,2024-09-04T16:35:37.229-07:00,"I use Express.js, and below is my code: const SHOPIFY_SHOP = process.env.SHOPIFY_SHOP;
const ACCESS_TOKEN = process.env.SHOPIFY_ACCESS_TOKEN;

const getProductHandleBySKU = async (sku) => {
  const query = `
    query getProductHandleBySKU($sku: String!) {
      productVariants(first: 1, query: ""sku:${sku}"") {
        edges {
          node {
            product {
              handle
            }
          }
        }
      }
    }
  `;

  const variables = { sku: `${sku}` };

  try {
    console.log(`Sending query for SKU: ${sku}`);  // Log the SKU being queried

    const response = await axios({
      url: `https://${SHOPIFY_SHOP}.myshopify.com/admin/api/2024-07/graphql.json`,
      method: 'POST',
      headers: {
        'Content-Type': 'application/json',
        'X-Shopify-Access-Token': ACCESS_TOKEN,
      },
      data: JSON.stringify({ query, variables }),
    });

    // Check if response contains product handle
    const productHandle = response.data.data?.productVariants?.edges?.[0]?.node?.product?.handle;

    if (productHandle) {
      console.log(`Found product handle: ${productHandle} for SKU: ${sku}`);
      return productHandle;
    } else {
      console.log(`No product found for SKU: ${sku}`);
      return null;
    }

  } catch (error) {
    if (error.response) {
      console.error(`Error fetching product handle for SKU: ${sku}`);
      console.error('Error Response:', error.response.data);
      console.error(`Status: ${error.response.status} | StatusText: ${error.response.statusText}`);
    } else {
      console.error('Error Message:', error.message);
    }
    return null;
  }
};",N,['Shopify Developed Apps'],96,0,"['Hi @hippsc Try this format const query = `\n    query getProductHandleBySKU($queryStr:String!) {\n      productVariants(first: 1, query: $queryStr) {\n        edges {\n          node {\n            product {\n              handle\n            }\n          }\n        }\n      }\n    }\n  ` ; const variables = { queryStr : `sku: ${ sku } ` } ; Copy If this is helpful, please Like and Accept the solution. Want to modify or custom changes on store? Let me help. - Feel free to contact me on (liushuaicc@shinetechsoftware.com)']", 
60,https://community.shopify.com/c/shopify-apps/local-delivery-as-only-delivery-choice-for-customers-within-our/td-p/2743050,How to create order when using payment app onsite?,daniloab,How to create order when using payment app onsite?,https://community.shopify.com/c/user/viewprofilepage/user-id/1845865,5,1,0,2024-09-04T13:45:06.712-07:00,"Hi, Im creating a payment app extension onsite following this documentation https://shopify.dev/docs/apps/build/payments/alternative/build-an-alternative-payment-extension Everything is working: - configure the payment app in a store - select the payment in the checkout - redirect to my payment link url - pay and return to the shopify checkout One thing that is missing is to create the Order to avoid overselling inside Shopify Checkout. So, when calling my payment app it must create the order and redirect to my payment link. I followed the documentation of `PaymentSessionPending` inside my `payment_session_url`. But, when passing by it returns the following error: paymentSessionPending: {
         paymentSession: null,
         userErrors: [
           {
             field: [ ' id ' ],
             message: ' Payment session has already been resolved/rejected, has already been pended with a different reason, or the response to start_payment_session request has not been received. ' }
         ]
       } So, how to: - implement the creation of order in my payment app when redirecting to my url - what am I doing wrong here?",N,['Shopify Developed Apps'],86,0,[], 
61,https://community.shopify.com/c/shopify-apps/published-app-update-basic-app-information-pricing-details/td-p/2746456,App Installation Issue: Compatibility Error with Shopify POS on Live Store,way2akash,App Installation Issue: Compatibility Error with Shopify POS on Live Store,https://community.shopify.com/c/user/viewprofilepage/user-id/1851809,1,0,0,2024-09-04T05:30:48.010-07:00,I have developed an App where m getting this error while installing in live website but when m trying to install on development website its getting installed my Error: the app isnt compatible with your store myApp is only compatiable with store that: have the shopify point of sale channel,N,"['Shopify Developed Apps', 'Third Party Apps']",85,0,"['Does your app make use of the Shopify POS feature? Does the live store have POS enabled? You can check by going to the Shopify Admin page and checking under ""Sales channel"", there should be ""Point of sale"". If you like my suggestion please give it a LIKE or mark it as a solution! ★★★★★ Gojiberry - Best post-purchase survey and feedback app for Shopify | Install on App Store for free Shopify Community is helpful, BUT... why not start asking your customers for feedback instead?']", 
62,https://community.shopify.com/c/shopify-apps/making-our-app-comply-with-latest-changes/td-p/2746243,How to get purchased product image from Shopify webhooks,Nikola,How to get purchased product image from Shopify webhooks,https://community.shopify.com/c/user/viewprofilepage/user-id/1851704,1,0,0,2024-09-04T02:54:59.531-07:00,"Hi everyone, When I connect my app with Shopify using Shopify webhooks, I can get order details with the ""order payment"" webhooks, but I do not get a product image—and I need it as well. Now, I have spoken to Shopify support, and they advised me to use ""order update"" or ""order creation"" webhooks together with ""order payment"" webhooks, but I still do not get the product image; it's simply not included in these webhooks. Does anyone have a solution on how to get order details + image of the product that has been purchased? Thank you all in advance!",N,['Third Party Channels'],106,0,"[""Hi @Nikola , Yes, you are right in order webhook you don't get product image. But, you can hit product API to get the images. For any custom development WhatsApp or connect at Email ID: gr.trading15@gmail.com for quick consultation. | Shopify Free codes To support Buy Me a Coffee""]", 
63,https://community.shopify.com/c/shopify-apps/how-can-i-setup-location-pincode-based-pricing/td-p/2745992,Cannot deploy shopify app (webhooks validation errors),danny_boris,Cannot deploy shopify app (webhooks validation errors),https://community.shopify.com/c/user/viewprofilepage/user-id/1797343,10,0,1,2024-09-03T23:45:10.679-07:00,"``` [webhooks] api_version = ""2024-07"" [[webhooks.subscriptions]] topics = [ ""app/uninstalled"", ""carts/create"", ""carts/update"", ""checkouts/create"", ""checkouts/update"", ""orders/create"", ""orders/update"", ""products/update"" ] uri = ""/webhooks"" ``` For some reason im getting a validation error. Everything seems to be in place and it worked before. Did shopify upgrade version or something? Thanks in advance.",N,['Shopify Developed Apps'],91,0,"[""The uri must be a full URL including the domain for where your webhook server will be running. This is because the webhook will be sent from Shopify's server and they would be unable to send it to a relative URL. If you like my suggestion please give it a LIKE or mark it as a solution! ★★★★★ Gojiberry - Best post-purchase survey and feedback app for Shopify | Install on App Store for free Shopify Community is helpful, BUT... why not start asking your customers for feedback instead?""]", 
64,https://community.shopify.com/c/shopify-apps/lost-translations-updating-shopify-theme-with-translate-and/td-p/2745536,Shopify review Partner App,Trinhquynh,Shopify review Partner App,https://community.shopify.com/c/user/viewprofilepage/user-id/1830244,5,0,1,2024-09-03T21:26:51.265-07:00,"Hi everyone, I need help with the app review submission , please help me. I have submitted the app to the Shopify App Store and received feedback that requires screen recording for the app's features on the following platforms: Samsung Internet Webview Instagram - for both Android and IOS Webview Facebook Webview Pinterest I need clarification on why the Shopify app is related to these platforms. Can anyone who has encountered this problem please provide me with a solution? Thank you very much!!",N,['Shopify Developed Apps'],137,0,"[""In fact, my app doesn't build any functionalities that relate to these platforms. I think it is included in the Purchase Option Requirements of Shopify when I submit the app. Can you show me the flow if I have to screencast my app on these platforms? Thank you so much, Nolan!""]", 
65,https://community.shopify.com/c/shopify-apps/does-anyone-know-of-an-app-integration-to-make-objects-products/td-p/2745414,Microsoft Sales Channel Error,renatarubio,Microsoft Sales Channel Error,https://community.shopify.com/c/user/viewprofilepage/user-id/1713582,10,0,0,2024-09-05T13:33:18.895-07:00,"Whenever I try to load the Microsoft Sales Channel App, it gives me the following message "" An unknown error occurred. Please refresh the page or try again later."" a white screen after the message about loading my data goes away. I was able to log in to my Microsoft account, but nothing loads.",N,"['Shopify Developed Apps', 'Third Party Apps']",66,0,[], 
66,https://community.shopify.com/c/shopify-apps/how-to-create-a-single-widget-for-subscriptions-and-quantity/td-p/2745386,How to hide thick black border from Before/After slider,funprint,How to hide thick black border from Before/After slider,https://community.shopify.com/c/user/viewprofilepage/user-id/1031075,11,1,2,2024-09-03T21:08:48.236-07:00,"We are using SupaSlider: Before After on our website. https://www.lifesizecutouts.com.au/ As you can see, when moving the slider, a thick black line appears at the bottom of it. We tried to contact the developer twice to get it fixed but have received no reply at all. Can any of the gurus around here help us figure out how to hide that line? Thank you. Solved! Go to the solution",Y,['Third Party Apps'],307,0,"['hello @funprint Go to online store ----> themes ----> actions ----> edit code ---->assets....>style.css> add this code at the bottom of the file *:focus-visible { outline : none ; box-shadow : none !important ; } img-comparison-slider:focus-visible { outline : none ; box-shadow : none !important ; } Copy I have sent you the code, if it works then it works, if not then please message me and I will do it again. If this was helpful, hit the like button and accept the solution. Thanks - Buy me a Pizza Was I helpful? Buy me a coffee ❤ Want to modify or custom changes or bug fix on store . Or Need help with your store? Or -Want Complete Storefront Email me -sangeetarahuldhiman@gmail.com - Skype: live:sangeetarahuldhiman -Whatsapp: +917009811712 Checkout Some Free Sections Here View solution in original post']","hello @funprint Go to online store ----> themes ----> actions ----> edit code ---->assets....>style.css> add this code at the bottom of the file *:focus-visible { outline : none ; box-shadow : none !important ; } img-comparison-slider:focus-visible { outline : none ; box-shadow : none !important ; } Copy I have sent you the code, if it works then it works, if not then please message me and I will do it again. If this was helpful, hit the like button and accept the solution. Thanks - Buy me a Pizza Was I helpful? Buy me a coffee ❤ Want to modify or custom changes or bug fix on store . Or Need help with your store? Or -Want Complete Storefront Email me -sangeetarahuldhiman@gmail.com - Skype: live:sangeetarahuldhiman -Whatsapp: +917009811712 Checkout Some Free Sections Here View solution in original post"
67,https://community.shopify.com/c/shopify-apps/product-auctions-with-custom-shipping/td-p/2745290,Duplicating Products also duplicates Complimentary Products from Search & Discovery,donnamac,Duplicating Products also duplicates Complimentary Products from Search & Discovery,https://community.shopify.com/c/user/viewprofilepage/user-id/594275,266,5,218,2024-09-03T19:31:41.033-07:00,"We add a lot of products every 'season' as we are primarily a clothing store. We duplicate products as it save us time with entering the vendors, metafields, variants, etc..etc. However, when we duplicate the product, if the product we are duplicating has  complementary products .... they are copied to the new, duplicated product. This means for each new clothing product we add, we have an additional step to go and take off those products. 99% of the time, they do not 'compliment' the new product. Does this matter to anyone else? We really like the complimentary products being shown on the product page (right by the 'add to cart' button) as they see other possibilities that go with the product they are buying. It really helps add-ons for a sale. I have submitted a request to the Search & Discovery support to see if can be an option when we duplicate a product, to copy complimentary products or not. I am wondering if this matters to anyone else? It takes me twice as long to enter products now as: adding images is cumbersome I have to go to Search & Disc to check complimentary prods Add Shopify taxonomy Add Google taxonomy . . . . and on & on. With all the changes being made to the product screen lately, I don't have much faith in the way they work, so I find I double check everything. Would appreciate hearing what other shop owners think.  Thx",N,['Shopify Developed Apps'],122,0,[], 
68,https://community.shopify.com/c/shopify-apps/how-to-buy-a-digital-signature-certificate/td-p/2745136,Best Subscription App on Shopify assit me,DemaonProf,Best Subscription App on Shopify assit me,https://community.shopify.com/c/user/viewprofilepage/user-id/1851457,1,0,0,2024-09-03T18:49:56.134-07:00,"I have a animal product store online and I'm looking for best subscription app. Tried Appstle, Bold, Seal and many more. these apps are way to complex and Customer service is slow. Please someone recommend me some",N,"['Shopify Developed Apps', 'Subscriptions']",88,0,"[""Hello @DemaonProf I understand the frustration of dealing with complex subscription apps and slow customer service. If you're looking for a simpler, more user-friendly option, I highly recommend giving Trust Subscription a try. Why Trust Subscription? Ease of Use : Our app is designed with simplicity in mind. Setting up and managing subscriptions is straightforward, so you can focus on running your animal product store without getting bogged down in complicated processes. Responsive Customer Support : We pride ourselves on providing fast, personalized customer service. If you ever run into any issues or have questions, we're here to help you every step of the way. Customizable Plans : Trust Subscription allows you to easily create and manage subscription plans that suit your business and your customers' needs. Whether it’s recurring deliveries for pet food or other animal products, you can set it up with ease. Free Plan Available : We offer a free plan so you can test out the app and see how it fits your store before committing to a paid plan. Feel free to check out Trust Subscription on the Shopify App Store. I’m confident it will meet your needs and help you create a seamless subscription experience for your customers.""]", 
69,https://community.shopify.com/c/shopify-apps/https-www-facebook-com-share-p-tevluv8pvflzv3wk-mibextid-a7sqzp/td-p/2744374,App based webhook subscriptions on legacy install flow,cstadev,App based webhook subscriptions on legacy install flow,https://community.shopify.com/c/user/viewprofilepage/user-id/1442365,7,0,2,2024-09-03T13:36:32.529-07:00,"Hi, Is anyone able to successfully deploy an app that uses the ""legacy install flow"" with the new app webhook subscriptions? When I change my toml config file to [webhooks]
api_version = ""2024-07""

[[webhooks.subscriptions]]
topics = [ ""app_subscriptions/update"", ""app/uninstalled"", ""orders/paid"", ""shop/update"" ]
uri = ""/webhooks""
compliance_topics = [ ""customers/data_request"", ""customers/redact"", ""shop/redact"" ] whilst keeping [access_scopes]
# Learn more at https://shopify.dev/docs/apps/tools/cli/configuration#access_scopes
scopes = ""read_all_orders,read_customers,read_discounts,read_orders,read_price_rules,read_script_tags,write_customers,write_discounts,write_price_rules,write_script_tags""
use_legacy_install_flow = true I get ╭─ error ──────────────────────────────────────────────────────────────────────╮
│                                                                              │
│  Version couldn't be created.                                                │
│                                                                              │
│  Missing scope for webhook topic: orders/paid (read_orders or                │
│  read_marketplace_orders)                                                    │
│                                                                              │
╰──────────────────────────────────────────────────────────────────────────────╯ when running npm run deploy even if I change the order of the access_scopes so a change is detected (note that read_orders is there and as always been on the app's config) As far as I know these should not be related, there's no info on https://shopify.dev/docs/apps/build/webhooks/subscribe about incompatibility and my cli version is 3.66.0 Any help would be much appreciated.",N,['Third Party Apps'],88,0,"[""I've opened an issue on the CLI's repo about this, https://github.com/Shopify/cli/issues/4417 I think it is a bug, thoughts?""]", 
70,https://community.shopify.com/c/shopify-apps/looking-for-product-page-app/td-p/2744126,An app to design your own jewelry (with unlimited charm options),Liezjewellery,An app to design your own jewelry (with unlimited charm options),https://community.shopify.com/c/user/viewprofilepage/user-id/1851267,1,0,0,2024-09-03T12:44:56.203-07:00,"Hi everyone, I’m looking for an app that allows my customers to design their own jewelry pieces by adding the charms they want. The app should let them start by selecting a base, like a necklace, and then move on to choosing their desired charms. Ideally, the charm selection would appear in a pop-up or full-screen view, as the charms are small and some have details that need to be visible (like the example below). Does anyone have any recommendations, or would I need to have something like this custom-built? Thanks in advance!",N,"['Shopify Developed Apps', 'Third Party Apps']",68,0,[], 
71,https://community.shopify.com/c/shopify-apps/inventory-mangement-app-suggestions/td-p/2744109,App For Automated Bulk Edits Based On Formula?,OSINC,App For Automated Bulk Edits Based On Formula?,https://community.shopify.com/c/user/viewprofilepage/user-id/1848414,4,0,2,2024-09-03T10:42:49.463-07:00,"We need to update our metafield ""Shipping Template"" based on a formula. Such as: ""if all 3 locations are in stock, and the item is a Prime item, then input value 'SFP'."" Ideally, this is something I would love to make with the Flow app, but they do not pull inventory from all locations separately it seems. We have a list of shipping template names that need to be mapped based on a formula if possible. Is anything like that possible on Shopify or in the App Store?",N,"['Shopify Developed Apps', 'Third Party Apps']",100,1,['You can grab inventory by location in flow on product > variant > inventory item > inventory levels > available Kalen Jordan Founder @ Flow Helper Need Help With Shopify Flow?'], 
72,https://community.shopify.com/c/shopify-apps/upsell-app-that-matches-poster-size-to-frame-size/td-p/2743840,Any App to Hide Price Until Added to Cart,TJ_Fonseca,Any App to Hide Price Until Added to Cart,https://community.shopify.com/c/user/viewprofilepage/user-id/446386,4,0,3,2024-09-03T09:11:27.831-07:00,Anyone know of a app that hides pricing on items til its added to the cart? thanks!,N,['Third Party Apps'],94,0,['Hello @TJ_Fonseca You can take a look at these options https://apps.shopify.com/rfq-request-quote-hide-price https://apps.shopify.com/required-login-for-customers? Helping voluntarily. Please like and accept the solution if it helps. Thanks! Our Bestseller Shopify Apps | Mobile App Builder by MageComp | Shoplock Hide Pages/Collections Need a developer?\xa0 Just visit MageComp website'], 
73,https://community.shopify.com/c/shopify-apps/private-shopify-api-app-in-python/td-p/2743688,Looking for an app that supports SMS order confirmations in Sweden,del1,Looking for an app that supports SMS order confirmations in Sweden,https://community.shopify.com/c/user/viewprofilepage/user-id/1850954,1,0,0,2024-09-03T06:11:05.959-07:00,"Hi everyone, I'm searching for an app that can send SMS order confirmations to customers in Sweden. I need a reliable solution that integrates smoothly with Shopify and supports Swedish phone numbers. Does anyone have recommendations for apps that offer this functionality? Any advice on setup or experience with such apps would be greatly appreciated! Thanks in advance!",N,['Third Party Apps'],93,0,['Hello @del1 You can try this app https://apps.shopify.com/all-in-one-sms This is the only app that allows to use multiple SMS gateway integration. You can even ask for your preferred SMS APi integration with the app. Helping voluntarily. Please like and accept the solution if it helps. Thanks! Our Bestseller Shopify Apps | Mobile App Builder by MageComp | Shoplock Hide Pages/Collections Need a developer?\xa0 Just visit MageComp website'], 
74,https://community.shopify.com/c/shopify-apps/get-started-with-private-app/td-p/2743655,Checkout UI,zubairhusnain58,Checkout UI,https://community.shopify.com/c/user/viewprofilepage/user-id/1806063,1,0,0,2024-08-31T15:25:05.502-07:00,Hi I want to make custom checkout design but this can be possible in shopify plus which is highly paid can i develop shopify app for checkout UI can you please help me about that design is given,N,['Shopify Developed Apps'],81,0,[], 
75,https://community.shopify.com/c/shopify-apps/rating/td-p/2743460,Remove red circle from Shopify Chat widget with Prestige theme,StartJouwShop,Remove red circle from Shopify Chat widget with Prestige theme,https://community.shopify.com/c/user/viewprofilepage/user-id/1169294,5,0,1,2024-08-31T09:25:43.858-07:00,"Hi All, Does someone know how to get rid (or change the color) of the red circle on the chat widget from Shopify? I really don't like it with my color scheme. www.chefscotton.com Thanks in advance!!",N,['Shopify Developed Apps'],119,0,['hello @StartJouwShop Can you send a screenshot of which circle you are talking about? Thanks Was I helpful? Buy me a coffee ❤ Want to modify or custom changes or bug fix on store . Or Need help with your store? Or -Want Complete Storefront Email me -sangeetarahuldhiman@gmail.com - Skype: live:sangeetarahuldhiman -Whatsapp: +917009811712 Checkout Some Free Sections Here'], 
76,https://community.shopify.com/c/shopify-apps/is-it-worth-having-the-tidio-app-or-does-it-slow-the-site-down/td-p/2743380,How to set inventory quantity when 'Continue selling when out of stock' is enabled?,Dzonotonas,How to set inventory quantity when 'Continue selling when out of stock' is enabled?,https://community.shopify.com/c/user/viewprofilepage/user-id/1245544,18,1,7,2024-09-05T10:41:48.962-07:00,"Hello I found this documentation https://shopify.dev/docs/api/admin-graphql/2024-07/mutations/productvariantupdate?language=Node.js .The mutation allows enabling the Continue selling when out of stock (inventoryPolicy) functionality, but how do I set the quantity? I want to set, how much can be sold items when it's out of stock.",N,['Third Party Apps'],99,0,"['I don\'t think you can do that natively. If you\'re telling Shopify to ""continue selling when out of stock"" it will sell an infinite amount. If you want to only sell X units, untick ""continue selling"" and just set the stock level to X. And then when it sells out, it\'ll actually be sold out and stop selling. Co-founder @ Shopside Early Bird: Pre-order & Restock Bloom: Delivery Date & Pickups Relay: Slack Notifications']", 
77,https://community.shopify.com/c/shopify-apps/checkout-ui/td-p/2743292,Add transactions fee to document in order printer,Kai5x,Add transactions fee to document in order printer,https://community.shopify.com/c/user/viewprofilepage/user-id/1766691,1,0,0,2024-08-31T09:17:58.773-07:00,"Hello, Our accounting method requires a document for each transaction we make. For this matter, I started creating a template in 'order printer' to download these as PDF files. The basic invoice I'm able to create with the app isn't enough since we need to separate the transaction fees deducted from the payout from the rest. This is required for every single transaction. Now I'm stuck at the part of adding the line for the fee to the document. I've browsed the .dev docs provided by Shopify and found something .. I can't get it to work though. Link I've added the following lines of code to the template but it shows nothing - not even zero as an amount: <tr> <td colspan=""2"" style=""text-align: right;"">Gebühren</td> <td style=""text-align: right;"">{{ transactions.fee | money }}</td> </tr> ""Gebühren"" stands for fees (it's German).",N,['Shopify Developed Apps'],82,0,[], 
78,https://community.shopify.com/c/shopify-apps/multi-language-submit-button/td-p/2741170,Local Delivery as only delivery choice for customers within our 22.5km radius.,Mimi4,Local Delivery as only delivery choice for customers within our 22.5km radius.,https://community.shopify.com/c/user/viewprofilepage/user-id/1848875,1,0,0,2024-08-31T08:13:34.729-07:00,Hello ! I am looking for advice regarding creating a rule/code for any orders placed for delivery within a certain radius that they must choose our local delivery service only. Max distance for local delivery is 22.5km. Anything outside of that will be standard shipping. Does anyone know if this can be done / how it can be done. Thank you in advance,N,['Shopify Developed Apps'],87,0,"[""Hello @Mimi4 , To implement a rule that restricts delivery options based on the distance (e.g., within 22.5 km) and ensures that customers within that radius choose your local delivery service, you can use the Stellar Delivery Date & Pickup app. Configure the app to define a maximum distance for local delivery (e.g., 22.5 km). The app uses Google Maps integration to calculate the distance between your store and the customer's location. Ensure that if the customer's address is within this radius, the app will automatically display the local delivery option and hide any standard shipping options. You can also create rules based on postal codes. If your service area can be defined by specific postal codes, you can set these as criteria for enabling local delivery. For example, only customers with postal codes within the defined range will be able to select local delivery. For customers outside this postal code range, only standard shipping options will be available. iCart Cart Drawer Cart Upsell App - If you find the solution helpful, please accept and like it - To learn more visit www.identixweb.com""]", 
79,https://community.shopify.com/c/shopify-apps/update-api-for-product-price-pass-value-id-with-price-in-public/td-p/2740949,Published app - Update basic app information (Pricing details),manuraj-tryzens,Published app - Update basic app information (Pricing details),https://community.shopify.com/c/user/viewprofilepage/user-id/1702572,2,0,0,2024-09-02T23:38:42.314-07:00,"Hello Shopify Support Team, This ticket is to confirm a query related to app, which is currently published on the Shopify App Store. We have to update the pricing details ( Description of additional charges) from the app basic information page in admin. Once submit the details, Would it require a review or re-certification to reflect the changes in the app public page? I kindly request your assistance in resolving this issue as soon as possible. Please let me know if you require any further information or access to debug the problem. Thank you for your prompt attention to this matter.",N,['Shopify Developed Apps'],80,0,[], 
